"2014.03.21.7:17:40" "cpu.usage.average" "394" "7" "1.49"
"2014.03.21.7:17:40" "cpu.usage.average" "394" "1" "1.31"
"2014.03.21.7:18:00" "cpu.usage.average" "394" "7" "3.81"
"2014.03.21.7:18:00" "cpu.usage.average" "394" "6" "1.16"
"2014.03.21.7:18:00" "cpu.usage.average" "394" "" "1.93"
"2014.03.21.7:18:00" "cpu.usage.average" "394" "5" "1.88"
"2014.03.21.7:18:00" "cpu.usage.average" "394" "0" "1.52"
"2014.03.21.7:18:00" "cpu.usage.average" "394" "3" "1.63"
"2014.03.21.7:18:00" "cpu.usage.average" "394" "2" "0.85"
"2014.03.21.7:18:00" "mem.usage.average" "394" "" "31.33"
"2014.03.21.7:18:00" "cpu.usage.average" "394" "1" "1.69"
"2014.03.21.7:18:00" "cpu.usage.average" "394" "4" "2.9"
"2014.03.21.7:18:20" "cpu.usage.average" "394" "0" "4.54"
"2014.03.21.7:18:20" "cpu.usage.average" "394" "4" "3.93"
"2014.03.21.7:18:20" "cpu.usage.average" "394" "3" "1.91"
"2014.03.21.7:18:20" "cpu.usage.average" "394" "2" "1.84"
"2014.03.21.7:18:20" "cpu.usage.average" "394" "6" "4.72"
"2014.03.21.7:18:20" "cpu.usage.average" "394" "1" "1.46"
"2014.03.21.7:18:20" "mem.usage.average" "394" "" "31.35"
"2014.03.21.7:18:20" "cpu.usage.average" "394" "5" "16.37"
"2014.03.21.7:18:20" "cpu.usage.average" "394" "7" "1.29"
"2014.03.21.7:18:20" "cpu.usage.average" "394" "" "4.51"
"2014.03.21.7:18:40" "cpu.usage.average" "394" "0" "1.63"
"2014.03.21.7:18:40" "cpu.usage.average" "394" "3" "0.54"
"2014.03.21.7:18:40" "cpu.usage.average" "394" "6" "1.81"
"2014.03.21.7:18:40" "cpu.usage.average" "394" "4" "2.57"
"2014.03.21.7:18:40" "cpu.usage.average" "394" "7" "2.27"
"2014.03.21.7:18:40" "cpu.usage.average" "394" "" "1.73"
"2014.03.21.7:18:40" "cpu.usage.average" "394" "5" "2.59"
"2014.03.21.7:18:40" "cpu.usage.average" "394" "2" "1.09"
"2014.03.21.7:18:40" "mem.usage.average" "394" "" "31.33"
"2014.03.21.7:18:40" "cpu.usage.average" "394" "1" "1.32"
"2014.03.21.7:19:00" "cpu.usage.average" "394" "0" "1.4"
"2014.03.21.7:19:00" "cpu.usage.average" "394" "6" "3.23"
"2014.03.21.7:19:00" "cpu.usage.average" "394" "1" "1.3"
"2014.03.21.7:19:00" "cpu.usage.average" "394" "2" "2.36"
"2014.03.21.7:19:00" "cpu.usage.average" "394" "3" "0.93"
"2014.03.21.7:19:00" "mem.usage.average" "394" "" "31.33"
"2014.03.21.7:19:00" "cpu.usage.average" "394" "" "2.06"
"2014.03.21.7:19:00" "cpu.usage.average" "394" "5" "1.87"
"2014.03.21.7:19:00" "cpu.usage.average" "394" "7" "1.69"
"2014.03.21.7:19:00" "cpu.usage.average" "394" "4" "3.69"
"2014.03.21.7:19:20" "mem.usage.average" "394" "" "31.34"
"2014.03.21.7:19:20" "cpu.usage.average" "394" "6" "1.63"
"2014.03.21.7:19:20" "cpu.usage.average" "394" "4" "1.86"
"2014.03.21.7:19:20" "cpu.usage.average" "394" "5" "1.57"
"2014.03.21.7:19:20" "cpu.usage.average" "394" "7" "1.68"
"2014.03.21.7:19:20" "cpu.usage.average" "394" "" "2.1"
"2014.03.21.7:19:20" "cpu.usage.average" "394" "0" "2.45"
"2014.03.21.7:19:20" "cpu.usage.average" "394" "1" "3.64"
"2014.03.21.7:19:20" "cpu.usage.average" "394" "2" "1.66"
"2014.03.21.7:19:20" "cpu.usage.average" "394" "3" "2.29"
"2014.03.21.7:19:40" "cpu.usage.average" "394" "5" "2.76"
"2014.03.21.7:19:40" "cpu.usage.average" "394" "0" "1.55"
"2014.03.21.7:19:40" "cpu.usage.average" "394" "" "1.65"
"2014.03.21.7:19:40" "cpu.usage.average" "394" "1" "1.47"
"2014.03.21.7:19:40" "cpu.usage.average" "394" "2" "2.26"
"2014.03.21.7:19:40" "cpu.usage.average" "394" "3" "2.32"
"2014.03.21.7:19:40" "cpu.usage.average" "394" "7" "0.66"
"2014.03.21.7:19:40" "cpu.usage.average" "394" "6" "0.76"
"2014.03.21.7:19:40" "cpu.usage.average" "394" "4" "1.47"
"2014.03.21.7:19:40" "mem.usage.average" "394" "" "31.33"
"2014.03.21.7:20:00" "cpu.usage.average" "394" "7" "0.45"
"2014.03.21.7:20:00" "cpu.usage.average" "394" "4" "1.56"
"2014.03.21.7:20:00" "cpu.usage.average" "394" "5" "2.11"
"2014.03.21.7:20:00" "cpu.usage.average" "394" "" "1.84"
"2014.03.21.7:20:00" "cpu.usage.average" "394" "1" "2.43"
"2014.03.21.7:20:00" "cpu.usage.average" "394" "0" "3.3"
"2014.03.21.7:20:00" "cpu.usage.average" "394" "2" "2.13"
"2014.03.21.7:20:00" "mem.usage.average" "394" "" "31.33"
"2014.03.21.7:20:00" "cpu.usage.average" "394" "6" "0.8"
"2014.03.21.7:20:00" "cpu.usage.average" "394" "3" "1.94"
"2014.03.21.7:20:20" "cpu.usage.average" "394" "7" "3.59"
"2014.03.21.7:20:20" "cpu.usage.average" "394" "0" "2.43"
"2014.03.21.7:20:20" "cpu.usage.average" "394" "" "2.95"
"2014.03.21.7:20:20" "cpu.usage.average" "394" "3" "0.81"
"2014.03.21.7:20:20" "cpu.usage.average" "394" "1" "3.31"
"2014.03.21.7:20:20" "cpu.usage.average" "394" "2" "3.33"
"2014.03.21.7:20:20" "mem.usage.average" "394" "" "31.34"
"2014.03.21.7:20:20" "cpu.usage.average" "394" "4" "3.4"
"2014.03.21.7:20:20" "cpu.usage.average" "394" "6" "4.64"
"2014.03.21.7:20:20" "cpu.usage.average" "394" "5" "2.1"
"2014.03.21.7:20:40" "mem.usage.average" "394" "" "31.33"
"2014.03.21.7:20:40" "cpu.usage.average" "394" "2" "2.22"
"2014.03.21.7:20:40" "cpu.usage.average" "394" "5" "1.3"
"2014.03.21.7:20:40" "cpu.usage.average" "394" "1" "1.17"
"2014.03.21.7:20:40" "cpu.usage.average" "394" "0" "4"
"2014.03.21.7:20:40" "cpu.usage.average" "394" "7" "0.9"
"2014.03.21.7:20:40" "cpu.usage.average" "394" "4" "1.94"
"2014.03.21.7:20:40" "cpu.usage.average" "394" "" "1.82"
"2014.03.21.7:20:40" "cpu.usage.average" "394" "3" "1.78"
"2014.03.21.7:20:40" "cpu.usage.average" "394" "6" "1.28"
"2014.03.21.7:21:00" "mem.usage.average" "394" "" "31.33"
"2014.03.21.7:21:00" "cpu.usage.average" "394" "2" "2.43"
"2014.03.21.7:21:00" "cpu.usage.average" "394" "1" "2.11"
"2014.03.21.7:21:00" "cpu.usage.average" "394" "0" "1.37"
"2014.03.21.7:21:00" "cpu.usage.average" "394" "" "2.16"
"2014.03.21.7:21:00" "cpu.usage.average" "394" "5" "2.11"
"2014.03.21.7:21:00" "cpu.usage.average" "394" "7" "1.94"
"2014.03.21.7:21:00" "cpu.usage.average" "394" "6" "3.2"
"2014.03.21.7:21:00" "cpu.usage.average" "394" "3" "2.42"
"2014.03.21.7:21:00" "cpu.usage.average" "394" "4" "1.71"
"2014.03.21.7:21:20" "cpu.usage.average" "394" "5" "1.93"
"2014.03.21.7:21:20" "cpu.usage.average" "394" "" "2.05"
"2014.03.21.7:21:20" "mem.usage.average" "394" "" "31.35"
"2014.03.21.7:21:20" "cpu.usage.average" "394" "3" "2.29"
"2014.03.21.7:21:20" "cpu.usage.average" "394" "0" "2.51"
"2014.03.21.7:21:20" "cpu.usage.average" "394" "1" "1.09"
"2014.03.21.7:21:20" "cpu.usage.average" "394" "4" "2.37"
"2014.03.21.7:21:20" "cpu.usage.average" "394" "6" "2.58"
"2014.03.21.7:21:20" "cpu.usage.average" "394" "2" "1.23"
"2014.03.21.7:21:20" "cpu.usage.average" "394" "7" "2.44"
"2014.03.21.7:21:40" "cpu.usage.average" "394" "5" "3.17"
"2014.03.21.7:21:40" "cpu.usage.average" "394" "0" "1.17"
"2014.03.21.7:21:40" "cpu.usage.average" "394" "3" "0.87"
"2014.03.21.7:21:40" "cpu.usage.average" "394" "4" "4.33"
"2014.03.21.7:21:40" "cpu.usage.average" "394" "2" "0.78"
"2014.03.21.7:21:40" "cpu.usage.average" "394" "6" "1.31"
"2014.03.21.7:21:40" "cpu.usage.average" "394" "1" "1.72"
"2014.03.21.7:21:40" "cpu.usage.average" "394" "7" "0.8"
"2014.03.21.7:21:40" "cpu.usage.average" "394" "" "1.77"
"2014.03.21.7:21:40" "mem.usage.average" "394" "" "31.33"
"2014.03.21.7:22:00" "cpu.usage.average" "394" "5" "1.24"
"2014.03.21.7:22:00" "cpu.usage.average" "394" "7" "1.05"
"2014.03.21.7:22:00" "mem.usage.average" "394" "" "31.33"
"2014.03.21.7:22:00" "cpu.usage.average" "394" "6" "1.64"
"2014.03.21.7:22:00" "cpu.usage.average" "394" "" "1.72"
"2014.03.21.7:22:00" "cpu.usage.average" "394" "2" "1.23"
"2014.03.21.7:22:00" "cpu.usage.average" "394" "0" "2.67"
"2014.03.21.7:22:00" "cpu.usage.average" "394" "4" "3.19"
"2014.03.21.7:22:00" "cpu.usage.average" "394" "1" "2.16"
"2014.03.21.7:22:00" "cpu.usage.average" "394" "3" "0.6"
"2014.03.21.7:22:20" "cpu.usage.average" "394" "6" "3.08"
"2014.03.21.7:22:20" "cpu.usage.average" "394" "7" "1.26"
"2014.03.21.7:22:20" "cpu.usage.average" "394" "3" "0.98"
"2014.03.21.7:22:20" "cpu.usage.average" "394" "" "2.1"
"2014.03.21.7:22:20" "mem.usage.average" "394" "" "31.35"
"2014.03.21.7:22:20" "cpu.usage.average" "394" "2" "0.79"
"2014.03.21.7:22:20" "cpu.usage.average" "394" "0" "2.8"
"2014.03.21.7:22:20" "cpu.usage.average" "394" "5" "1.88"
"2014.03.21.7:22:20" "cpu.usage.average" "394" "4" "2.72"
"2014.03.21.7:22:20" "cpu.usage.average" "394" "1" "3.27"
"2014.03.21.7:22:40" "cpu.usage.average" "394" "" "1.72"
"2014.03.21.7:22:40" "mem.usage.average" "394" "" "31.32"
"2014.03.21.7:22:40" "cpu.usage.average" "394" "5" "1.49"
"2014.03.21.7:22:40" "cpu.usage.average" "394" "2" "1.48"
"2014.03.21.7:22:40" "cpu.usage.average" "394" "6" "1.95"
"2014.03.21.7:22:40" "cpu.usage.average" "394" "7" "0.61"
"2014.03.21.7:22:40" "cpu.usage.average" "394" "1" "2.46"
"2014.03.21.7:22:40" "cpu.usage.average" "394" "0" "3.13"
"2014.03.21.7:22:40" "cpu.usage.average" "394" "3" "1.2"
"2014.03.21.7:22:40" "cpu.usage.average" "394" "4" "1.43"
"2014.03.21.7:23:00" "cpu.usage.average" "394" "5" "2.38"
"2014.03.21.7:23:00" "cpu.usage.average" "394" "6" "2.95"
"2014.03.21.7:23:00" "cpu.usage.average" "394" "3" "4.7"
"2014.03.21.7:23:00" "cpu.usage.average" "394" "0" "1.31"
"2014.03.21.7:23:00" "mem.usage.average" "394" "" "31.34"
"2014.03.21.7:23:00" "cpu.usage.average" "394" "7" "4.72"
"2014.03.21.7:23:00" "cpu.usage.average" "394" "4" "16.39"
"2014.03.21.7:23:00" "cpu.usage.average" "394" "1" "1.56"
"2014.03.21.7:23:00" "cpu.usage.average" "394" "" "4.47"
"2014.03.21.7:23:00" "cpu.usage.average" "394" "2" "1.75"
"2014.03.21.7:23:20" "cpu.usage.average" "394" "6" "1.19"
"2014.03.21.7:23:20" "cpu.usage.average" "394" "" "2.05"
"2014.03.21.7:23:20" "cpu.usage.average" "394" "0" "1.56"
"2014.03.21.7:23:20" "cpu.usage.average" "394" "3" "1.76"
"2014.03.21.7:23:20" "cpu.usage.average" "394" "7" "0.86"
"2014.03.21.7:23:20" "cpu.usage.average" "394" "1" "1.61"
"2014.03.21.7:23:20" "mem.usage.average" "394" "" "31.35"
"2014.03.21.7:23:20" "cpu.usage.average" "394" "5" "2.53"
"2014.03.21.7:23:20" "cpu.usage.average" "394" "4" "3.8"
"2014.03.21.7:23:20" "cpu.usage.average" "394" "2" "3.05"
"2014.03.21.7:23:40" "cpu.usage.average" "394" "4" "3.15"
"2014.03.21.7:23:40" "cpu.usage.average" "394" "1" "1.18"
"2014.03.21.7:23:40" "cpu.usage.average" "394" "" "1.69"
"2014.03.21.7:23:40" "cpu.usage.average" "394" "0" "1.29"
"2014.03.21.7:23:40" "cpu.usage.average" "394" "2" "0.93"
"2014.03.21.7:23:40" "cpu.usage.average" "394" "6" "1.08"
"2014.03.21.7:23:40" "cpu.usage.average" "394" "3" "0.51"
"2014.03.21.7:23:40" "mem.usage.average" "394" "" "31.32"
"2014.03.21.7:23:40" "cpu.usage.average" "394" "5" "4.19"
"2014.03.21.7:23:40" "cpu.usage.average" "394" "7" "1.21"
"2014.03.21.7:24:00" "cpu.usage.average" "394" "2" "1.07"
"2014.03.21.7:24:00" "cpu.usage.average" "394" "7" "1.65"
"2014.03.21.7:24:00" "cpu.usage.average" "394" "6" "2.56"
"2014.03.21.7:24:00" "cpu.usage.average" "394" "3" "0.59"
"2014.03.21.7:24:00" "cpu.usage.average" "394" "5" "3.04"
"2014.03.21.7:24:00" "cpu.usage.average" "394" "1" "1.03"
"2014.03.21.7:24:00" "cpu.usage.average" "394" "" "1.84"
"2014.03.21.7:24:00" "cpu.usage.average" "394" "0" "1.25"
"2014.03.21.7:24:00" "cpu.usage.average" "394" "4" "3.56"
"2014.03.21.7:24:00" "mem.usage.average" "394" "" "31.33"
"2014.03.21.7:24:20" "cpu.usage.average" "394" "1" "2.99"
"2014.03.21.7:24:20" "cpu.usage.average" "394" "" "2.33"
"2014.03.21.7:24:20" "cpu.usage.average" "394" "5" "2.8"
"2014.03.21.7:24:20" "cpu.usage.average" "394" "7" "1.34"
"2014.03.21.7:24:20" "mem.usage.average" "394" "" "31.34"
"2014.03.21.7:24:20" "cpu.usage.average" "394" "0" "3.58"
"2014.03.21.7:24:20" "cpu.usage.average" "394" "2" "0.93"
"2014.03.21.7:24:20" "cpu.usage.average" "394" "3" "0.79"
"2014.03.21.7:24:20" "cpu.usage.average" "394" "6" "1.8"
"2014.03.21.7:24:20" "cpu.usage.average" "394" "4" "4.38"
"2014.03.21.7:24:40" "cpu.usage.average" "394" "5" "4.29"
"2014.03.21.7:24:40" "cpu.usage.average" "394" "" "1.82"
"2014.03.21.7:24:40" "cpu.usage.average" "394" "4" "2.1"
"2014.03.21.7:24:40" "cpu.usage.average" "394" "7" "0.96"
"2014.03.21.7:24:40" "mem.usage.average" "394" "" "31.32"
"2014.03.21.7:24:40" "cpu.usage.average" "394" "6" "1.23"
"2014.03.21.7:24:40" "cpu.usage.average" "394" "0" "1.8"
"2014.03.21.7:24:40" "cpu.usage.average" "394" "3" "0.95"
"2014.03.21.7:24:40" "cpu.usage.average" "394" "2" "1.75"
"2014.03.21.7:24:40" "cpu.usage.average" "394" "1" "1.47"
"2014.03.21.7:25:00" "cpu.usage.average" "394" "7" "2.12"
"2014.03.21.7:25:00" "cpu.usage.average" "394" "0" "2.58"
"2014.03.21.7:25:00" "cpu.usage.average" "394" "1" "3.49"
"2014.03.21.7:25:00" "mem.usage.average" "394" "" "31.33"
"2014.03.21.7:25:00" "cpu.usage.average" "394" "5" "0.84"
"2014.03.21.7:25:00" "cpu.usage.average" "394" "2" "2.18"
"2014.03.21.7:25:00" "cpu.usage.average" "394" "6" "0.77"
"2014.03.21.7:25:00" "cpu.usage.average" "394" "3" "1.8"
"2014.03.21.7:25:00" "cpu.usage.average" "394" "4" "1.24"
"2014.03.21.7:25:00" "cpu.usage.average" "394" "" "1.88"
"2014.03.21.7:25:20" "mem.usage.average" "394" "" "31.34"
"2014.03.21.7:25:20" "cpu.usage.average" "394" "1" "2.14"
"2014.03.21.7:25:20" "cpu.usage.average" "394" "0" "2.08"
"2014.03.21.7:25:20" "cpu.usage.average" "394" "2" "2.17"
"2014.03.21.7:25:20" "cpu.usage.average" "394" "4" "1.98"
"2014.03.21.7:25:20" "cpu.usage.average" "394" "6" "2.42"
"2014.03.21.7:25:20" "cpu.usage.average" "394" "" "2.73"
"2014.03.21.7:25:20" "cpu.usage.average" "394" "5" "4.76"
"2014.03.21.7:25:20" "cpu.usage.average" "394" "3" "2.97"
"2014.03.21.7:25:20" "cpu.usage.average" "394" "7" "3.28"
"2014.03.21.7:00:20" "cpu.usage.average" "397" "" "0.89"
"2014.03.21.7:00:20" "mem.usage.average" "397" "" "55.79"
"2014.03.21.7:00:20" "cpu.usage.average" "397" "0" "2.14"
"2014.03.21.7:00:20" "cpu.usage.average" "397" "7" "0.22"
"2014.03.21.7:00:20" "cpu.usage.average" "397" "5" "0.4"
"2014.03.21.7:00:20" "cpu.usage.average" "397" "6" "0.77"
"2014.03.21.7:00:20" "cpu.usage.average" "397" "2" "0.85"
"2014.03.21.7:00:20" "cpu.usage.average" "397" "3" "1.58"
"2014.03.21.7:00:20" "cpu.usage.average" "397" "4" "0.52"
"2014.03.21.7:00:20" "cpu.usage.average" "397" "1" "0.65"
"2014.03.21.7:00:40" "cpu.usage.average" "397" "0" "0.47"
"2014.03.21.7:00:40" "cpu.usage.average" "397" "5" "0.19"
"2014.03.21.7:00:40" "cpu.usage.average" "397" "2" "0.08"
"2014.03.21.7:00:40" "mem.usage.average" "397" "" "55.79"
"2014.03.21.7:00:40" "cpu.usage.average" "397" "" "0.25"
"2014.03.21.7:00:40" "cpu.usage.average" "397" "6" "0.15"
"2014.03.21.7:00:40" "cpu.usage.average" "397" "3" "0.1"
"2014.03.21.7:00:40" "cpu.usage.average" "397" "7" "0.18"
"2014.03.21.7:00:40" "cpu.usage.average" "397" "1" "0.51"
"2014.03.21.7:00:40" "cpu.usage.average" "397" "4" "0.34"
"2014.03.21.7:01:00" "cpu.usage.average" "397" "4" "0.95"
"2014.03.21.7:01:00" "cpu.usage.average" "397" "" "1.09"
"2014.03.21.7:01:00" "cpu.usage.average" "397" "1" "0.59"
"2014.03.21.7:01:00" "cpu.usage.average" "397" "6" "0.29"
"2014.03.21.7:01:00" "cpu.usage.average" "397" "3" "4.94"
"2014.03.21.7:01:00" "cpu.usage.average" "397" "7" "0.22"
"2014.03.21.7:01:00" "mem.usage.average" "397" "" "55.79"
"2014.03.21.7:01:00" "cpu.usage.average" "397" "0" "0.62"
"2014.03.21.7:01:00" "cpu.usage.average" "397" "5" "0.92"
"2014.03.21.7:01:00" "cpu.usage.average" "397" "2" "0.16"
"2014.03.21.7:01:20" "cpu.usage.average" "397" "2" "0.65"
"2014.03.21.7:01:20" "cpu.usage.average" "397" "" "0.82"
"2014.03.21.7:01:20" "cpu.usage.average" "397" "3" "0.78"
"2014.03.21.7:01:20" "cpu.usage.average" "397" "7" "0.72"
"2014.03.21.7:01:20" "mem.usage.average" "397" "" "55.79"
"2014.03.21.7:01:20" "cpu.usage.average" "397" "4" "0.71"
"2014.03.21.7:01:20" "cpu.usage.average" "397" "0" "1.16"
"2014.03.21.7:01:20" "cpu.usage.average" "397" "6" "0.66"
"2014.03.21.7:01:20" "cpu.usage.average" "397" "1" "1.1"
"2014.03.21.7:01:20" "cpu.usage.average" "397" "5" "0.81"
"2014.03.21.7:01:40" "cpu.usage.average" "397" "7" "0.17"
"2014.03.21.7:01:40" "cpu.usage.average" "397" "0" "0.57"
"2014.03.21.7:01:40" "cpu.usage.average" "397" "1" "0.76"
"2014.03.21.7:01:40" "mem.usage.average" "397" "" "55.78"
"2014.03.21.7:01:40" "cpu.usage.average" "397" "6" "0.25"
"2014.03.21.7:01:40" "cpu.usage.average" "397" "4" "0.56"
"2014.03.21.7:01:40" "cpu.usage.average" "397" "" "0.37"
"2014.03.21.7:01:40" "cpu.usage.average" "397" "5" "0.19"
"2014.03.21.7:01:40" "cpu.usage.average" "397" "2" "0.2"
"2014.03.21.7:01:40" "cpu.usage.average" "397" "3" "0.23"
"2014.03.21.7:02:00" "cpu.usage.average" "397" "3" "0.08"
"2014.03.21.7:02:00" "cpu.usage.average" "397" "7" "0.08"
"2014.03.21.7:02:00" "cpu.usage.average" "397" "6" "0.07"
"2014.03.21.7:02:00" "cpu.usage.average" "397" "0" "0.55"
"2014.03.21.7:02:00" "cpu.usage.average" "397" "2" "0.11"
"2014.03.21.7:02:00" "mem.usage.average" "397" "" "55.78"
"2014.03.21.7:02:00" "cpu.usage.average" "397" "1" "0.5"
"2014.03.21.7:02:00" "cpu.usage.average" "397" "" "0.25"
"2014.03.21.7:02:00" "cpu.usage.average" "397" "4" "0.23"
"2014.03.21.7:02:00" "cpu.usage.average" "397" "5" "0.4"
"2014.03.21.7:02:20" "cpu.usage.average" "397" "4" "0.37"
"2014.03.21.7:02:20" "cpu.usage.average" "397" "" "0.36"
"2014.03.21.7:02:20" "mem.usage.average" "397" "" "55.79"
"2014.03.21.7:02:20" "cpu.usage.average" "397" "5" "0.31"
"2014.03.21.7:02:20" "cpu.usage.average" "397" "1" "0.7"
"2014.03.21.7:02:20" "cpu.usage.average" "397" "3" "0.15"
"2014.03.21.7:02:20" "cpu.usage.average" "397" "0" "0.83"
"2014.03.21.7:02:20" "cpu.usage.average" "397" "6" "0.17"
"2014.03.21.7:02:20" "cpu.usage.average" "397" "2" "0.23"
"2014.03.21.7:02:20" "cpu.usage.average" "397" "7" "0.09"
"2014.03.21.7:02:40" "cpu.usage.average" "397" "3" "0.12"
"2014.03.21.7:02:40" "cpu.usage.average" "397" "6" "0.08"
"2014.03.21.7:02:40" "cpu.usage.average" "397" "1" "0.57"
"2014.03.21.7:02:40" "cpu.usage.average" "397" "0" "0.38"
"2014.03.21.7:02:40" "cpu.usage.average" "397" "7" "0.13"
"2014.03.21.7:02:40" "mem.usage.average" "397" "" "55.79"
"2014.03.21.7:02:40" "cpu.usage.average" "397" "4" "0.22"
"2014.03.21.7:02:40" "cpu.usage.average" "397" "2" "0.13"
"2014.03.21.7:02:40" "cpu.usage.average" "397" "5" "0.44"
"2014.03.21.7:02:40" "cpu.usage.average" "397" "" "0.26"
"2014.03.21.7:03:00" "cpu.usage.average" "397" "3" "0.16"
"2014.03.21.7:03:00" "mem.usage.average" "397" "" "55.79"
"2014.03.21.7:03:00" "cpu.usage.average" "397" "5" "0.27"
"2014.03.21.7:03:00" "cpu.usage.average" "397" "6" "0.16"
"2014.03.21.7:03:00" "cpu.usage.average" "397" "1" "0.6"
"2014.03.21.7:03:00" "cpu.usage.average" "397" "7" "0.12"
"2014.03.21.7:03:00" "cpu.usage.average" "397" "0" "0.28"
"2014.03.21.7:03:00" "cpu.usage.average" "397" "4" "0.25"
"2014.03.21.7:03:00" "cpu.usage.average" "397" "" "0.24"
"2014.03.21.7:03:00" "cpu.usage.average" "397" "2" "0.09"
"2014.03.21.7:03:20" "cpu.usage.average" "397" "4" "1.19"
"2014.03.21.7:03:20" "cpu.usage.average" "397" "3" "0.69"
"2014.03.21.7:03:20" "cpu.usage.average" "397" "2" "0.4"
"2014.03.21.7:03:20" "cpu.usage.average" "397" "" "0.78"
"2014.03.21.7:03:20" "cpu.usage.average" "397" "1" "1.59"
"2014.03.21.7:03:20" "cpu.usage.average" "397" "6" "0.57"
"2014.03.21.7:03:20" "cpu.usage.average" "397" "0" "0.65"
"2014.03.21.7:03:20" "cpu.usage.average" "397" "7" "0.56"
"2014.03.21.7:03:20" "mem.usage.average" "397" "" "55.79"
"2014.03.21.7:03:20" "cpu.usage.average" "397" "5" "0.58"
"2014.03.21.7:03:40" "mem.usage.average" "397" "" "55.78"
"2014.03.21.7:03:40" "cpu.usage.average" "397" "1" "0.34"
"2014.03.21.7:03:40" "cpu.usage.average" "397" "3" "0.2"
"2014.03.21.7:03:40" "cpu.usage.average" "397" "4" "0.29"
"2014.03.21.7:03:40" "cpu.usage.average" "397" "7" "0.05"
"2014.03.21.7:03:40" "cpu.usage.average" "397" "5" "0.33"
"2014.03.21.7:03:40" "cpu.usage.average" "397" "" "0.28"
"2014.03.21.7:03:40" "cpu.usage.average" "397" "2" "0.13"
"2014.03.21.7:03:40" "cpu.usage.average" "397" "0" "0.7"
"2014.03.21.7:03:40" "cpu.usage.average" "397" "6" "0.19"
"2014.03.21.7:04:00" "cpu.usage.average" "397" "1" "0.49"
"2014.03.21.7:04:00" "cpu.usage.average" "397" "2" "0.11"
"2014.03.21.7:04:00" "cpu.usage.average" "397" "4" "0.36"
"2014.03.21.7:04:00" "cpu.usage.average" "397" "0" "0.32"
"2014.03.21.7:04:00" "cpu.usage.average" "397" "7" "0.04"
"2014.03.21.7:04:00" "cpu.usage.average" "397" "3" "0.19"
"2014.03.21.7:04:00" "cpu.usage.average" "397" "5" "0.27"
"2014.03.21.7:04:00" "mem.usage.average" "397" "" "55.78"
"2014.03.21.7:04:00" "cpu.usage.average" "397" "6" "0.25"
"2014.03.21.7:04:00" "cpu.usage.average" "397" "" "0.25"
"2014.03.21.7:04:20" "cpu.usage.average" "397" "7" "0.31"
"2014.03.21.7:04:20" "cpu.usage.average" "397" "6" "0.2"
"2014.03.21.7:04:20" "cpu.usage.average" "397" "" "0.36"
"2014.03.21.7:04:20" "cpu.usage.average" "397" "4" "0.41"
"2014.03.21.7:04:20" "cpu.usage.average" "397" "0" "0.57"
"2014.03.21.7:04:20" "mem.usage.average" "397" "" "55.78"
"2014.03.21.7:04:20" "cpu.usage.average" "397" "1" "0.41"
"2014.03.21.7:04:20" "cpu.usage.average" "397" "2" "0.23"
"2014.03.21.7:04:20" "cpu.usage.average" "397" "5" "0.52"
"2014.03.21.7:04:20" "cpu.usage.average" "397" "3" "0.19"
"2014.03.21.7:04:40" "cpu.usage.average" "397" "2" "0.32"
"2014.03.21.7:04:40" "cpu.usage.average" "397" "0" "0.65"
"2014.03.21.7:04:40" "cpu.usage.average" "397" "5" "0.39"
"2014.03.21.7:04:40" "cpu.usage.average" "397" "4" "0.46"
"2014.03.21.7:04:40" "cpu.usage.average" "397" "3" "0.17"
"2014.03.21.7:04:40" "cpu.usage.average" "397" "" "0.37"
"2014.03.21.7:04:40" "cpu.usage.average" "397" "6" "0.24"
"2014.03.21.7:04:40" "cpu.usage.average" "397" "1" "0.57"
"2014.03.21.7:04:40" "cpu.usage.average" "397" "7" "0.17"
"2014.03.21.7:04:40" "mem.usage.average" "397" "" "55.78"
"2014.03.21.7:05:00" "cpu.usage.average" "397" "4" "0.2"
"2014.03.21.7:05:00" "cpu.usage.average" "397" "2" "0.4"
"2014.03.21.7:05:00" "cpu.usage.average" "397" "5" "0.18"
"2014.03.21.7:05:00" "cpu.usage.average" "397" "" "0.25"
"2014.03.21.7:05:00" "mem.usage.average" "397" "" "55.78"
"2014.03.21.7:05:00" "cpu.usage.average" "397" "7" "0.07"
"2014.03.21.7:05:00" "cpu.usage.average" "397" "0" "0.46"
"2014.03.21.7:05:00" "cpu.usage.average" "397" "1" "0.46"
"2014.03.21.7:05:00" "cpu.usage.average" "397" "6" "0.1"
"2014.03.21.7:05:00" "cpu.usage.average" "397" "3" "0.17"
"2014.03.21.7:05:20" "cpu.usage.average" "397" "" "0.84"
"2014.03.21.7:05:20" "cpu.usage.average" "397" "3" "0.29"
"2014.03.21.7:05:20" "cpu.usage.average" "397" "6" "2.07"
"2014.03.21.7:05:20" "cpu.usage.average" "397" "4" "0.55"
"2014.03.21.7:05:20" "cpu.usage.average" "397" "1" "0.55"
"2014.03.21.7:05:20" "cpu.usage.average" "397" "5" "0.56"
"2014.03.21.7:05:20" "cpu.usage.average" "397" "7" "0.23"
"2014.03.21.7:05:20" "cpu.usage.average" "397" "2" "1.47"
"2014.03.21.7:05:20" "mem.usage.average" "397" "" "55.78"
"2014.03.21.7:05:20" "cpu.usage.average" "397" "0" "1"
